Tweet,label
据 新华网 １２月 １２日 报道 ， ４ 年 前 ， 造成 １２ 名 婴幼儿 死亡 的 劣质 奶粉 事件 在 安徽 阜阳 爆发 ， 一 批 官员 也 因 此 而 问 责 。,0|1|0|0|1|0|0|0
如今 ， 多数 问 责 官员 重获 要职 。,0|1|0|0|1|1|0|0
其中 ， 原 阜阳市 市长 刘 庆 强 在 被 问 责 后 相隔 一 年 多 时间 ， 调任 安徽省 环保局 担任 局长 。,0|1|0|0|1|1|0|0
我想 大家 应 该 不 会 忘记 安徽 阜阳 劣质 奶粉 事件 ， 就 当年 的 观感 而言 ， 无疑 那 是 一 起 极其 恶劣 的 由于 官员 失职 造成 的 重大 社会 影响 事件 。,0|1|0|0|1|0|0|0
因为 涉及 到 包括 １２ 名 婴幼儿 死亡 在内 的 众多 婴幼儿 身体 损害 而 引发 了 极 大 的 民愤 ， 中央 也 因 此 出于 高度 重视 而 启动 了 问 责 制 。,0|0|0|0|1|0|0|1
一 批 与 劣质 奶粉 事件 有关 的 责任人 受到 了 问 责 惩处 ， 让 人们 对 事件 愤怒 的 同时 多少 感到 了 一丝 宽慰 和 希望 ， 而且 似乎 之 后 我们 也 确实 看到 了 越来越 多 的 责任 事故 后 对 涉事 官员 的 问 责 。,1|0|0|0|0|0|0|1
比如 劣质 药品 引发 的 药监局 问 责 事件 ， 很多 矿 难 问 责 处理 ， 直到 最近 由 三 鹿 引发 的 三聚 氰 胺 事件 ， 上 至 部委 领导 下至 地方 主官 一 大 批 涉事 官员 被 问 责 ，  同样 给 人们 一 种 印象 。,1|0|0|0|0|0|0|1
不管怎样 ， 只要 出 了 责任 事故 ， 现在 总算 还 会 对 一些 不负责任 的 官员 进行 问 责 ， 给 受害者 、 给 人民 一个 交代 。,0|1|0|0|0|0|1|1
但 通过 新华网 报导 的 安徽 阜阳 劣质 奶粉 事件 被 问 责 的 官员 几 年 后 重获 要 职 的 情况 来看 ， 所谓 官员 问 责 的 效果 和 后果 远非 我们 想象 的 那样 乐观 ， 相反 却 让 公众 感觉 到 了 一 种 强烈 的 被 欺骗 感 和 被 愚弄 感 ， 让 人 觉得 原来 所谓 的 官员 问 责 不 过 只是 一个 烟幕弹 ， 只是 一个 缓兵之计 。,0|1|0|0|0|0|1|0
说 得 不 好听 只不过 是 为了 对 上 对 下 有 个 交代 ， 采取 的 暂时 回避 责任 的 幌子 ， 等 事态 平息 了 ， 照样 换 一个 好 位子 做官 。,0|1|0|0|0|0|1|0
就象 阜阳 被 问 责 的 市长 刘 庆 强 ， 四 年 后 竟然 又 做到 了 安徽省 环保 局长 ， 级别 与 曾经 的 市长 一样 高 ， 人们 不得不 想 ， 一个 曾经 玩忽职守 草菅人命 的 混蛋 官员 ， 居然在 害死 了 １２ 个 婴幼儿 后 ， 又 当 上 了 责任 更 大 的 省 环保 局长 。,0|1|0|0|0|1|1|0
在 中国 生态 环境 每况愈下 的 时候 ， 环境 保护 已经 成 了 世界性 重大 课题 ， 我们 很 想 象这样 一个 连 婴幼儿 都 敢 残害 的 官员 ， 他 会 不 会 又 给 安徽省 的 环保 造成 什么 重大 生态 隐患 ， 因为 一个 根本 没有 责任 意识 的 人 ， 他 什么 事 干 不 出来 呢 ？,0|1|0|0|1|0|1|0
他 难道 不会 为了 什么 经济 利益 而 纵容 不法 企业 拼命 向 淮河 排放 污水 吗 ？,0|1|0|0|1|0|0|0
从 阜阳 问 责 官员 重获 要职 似乎 向 公众 发出 了 这样 一 种 令人不安 的 信号 ， 那 就 是 所谓 官员 问 责 ， 是否 本身 就 是 某些 地方 政府 的 推脱 责任 的 缓兵之计 ， 就 是 为了 不 承担 任何 责任 的 计谋 ， 就 是 对 广大 群众 、 对 上级 的 欺骗 ， 那么 ， 我们 还 能 期待 什么 呢 ？,0|0|0|1|1|0|0|0
今后 官员 犯 了 大 错 ， 一 但 东窗事发 ， 大不了 就 是 放 个 长假 ， 休息 一年 半载 或者 几 年 ， 现 改头换面 走马上任 新 的 要职 ， 岂不 快 哉 ？,0|1|0|0|0|0|0|0
这 是 惩处 、 是 问 责 吗 ？,0|1|0|0|1|0|1|0
似乎 好象 是 一 种 奖励 制度 了 。,0|1|0|0|0|0|1|0
所以 针对 阜阳 被 问 责 的 官员 重获 要职 这一 恶劣 事件 ， 应该 引起 中央 的 高度 重视 ， 这 关系 到 党 和 政府 的 形象 ， 关系 到 广大 人民 群众 的 根本 利益 ， 关系 到 国家 的 长治久安 。,1|0|0|0|0|0|0|1
官员 问 责 制 是 一个 加强 吏治 的 好 制度 ， 但 千万 不要 让 其 成 了 无良 官员 的 遮羞布 。,0|1|1|0|1|0|0|1
由于 不幸 出身 于 一个 普通 知识分子 家庭 ， 要 想 改变 命运 只 能 靠自己 努力 奋斗 。,0|0|0|1|0|0|0|0
我 承认 赶上 好 时代 了 ， 至少 不 像 父亲 —— 一个 根正 苗红 的 八 辈 贫农 的 后代 在 一个 特殊 年月 过早 相信 了 知识 能够 改变 命运 ， 错误 地 考上 了 大学 ， 积累 了 一些 科学 文化 知识 ， 结果 没少 遭罪 。,0|0|1|1|0|0|0|0
通过 他 的 悲剧 ， 我 更 深刻 地 体味 到 胡 总书记 说 的 不 折腾 有 多 重要 了 。,0|0|1|1|0|0|0|0
但 总有 同志 不消 停 ， 总 要 打 着 推动 历史 进步 的 旗号 来 号召 人民 群众 做 一些 后果 相当 严重 的 事情 ， 也 因此 引起 了 鄙人 的 警觉 。,0|1|0|0|1|0|0|0
比如 曾 改变 无数 寒门 子弟 命运 的 高考 制度 （ 包括 兄弟 ） 目前 正在 遭受 前所未有 的 炮火 洗礼 。,0|1|0|1|0|0|0|0
能 有 一拼 的 可能 就 是 中国 男足 了 。,0|1|0|0|0|0|0|0
但 我 郑重 提醒 大家 ： 尽管 目前 高考 制度 和 中国 男足 一样 问题 多 多 ， 但 对于 公众 尤其 是 普通 人民 群众 的 重要性 是 不一样 的 ， 没有 男足 最 多少 个 调侃 取乐 的 对象 ， 而 没有 高考 麻烦 可 就 大 了 。,0|0|0|0|1|0|0|0
但 取消 高考 的 呼声 竟然 随着 取消 中国 男足 的 呼声 一路 高涨 ， 以致 引起 了 日理万机 的 两会 代表 委员 的 重视 。,0|0|0|0|0|1|0|0
３月 ７日 下午 ， 出席 十一 届 全国 人大 二 次 会议 的 五 位 大学 校长 代表 在 大会 新闻 中心 就 教育 公平 问题 接受 中外 记者 的 采访 。,0|0|0|0|0|0|0|0
关于 “ 取消 高考 ” 的 问题 引发 了 校长 们 热烈 的 讨论 。,0|0|1|0|0|0|0|0
华中 科技 大学 校长 李 培根 则 表示 ， 中国 在 现阶段 是 不 可能 取消 高考 的 ， 如果 现在 取消 高考 ， “ 那 将 是 另外 一个 灾难 ” 。,0|0|0|0|1|0|0|0
灾难 一词 很 准确 ， 但 很 遗憾 没 说是 谁 的 灾难 。,0|0|1|1|0|0|0|0
很 显然 不 是 高校 的 灾难 。,0|0|0|1|0|0|0|0
没有 了 全国 统一 的 高考 制度 ， 他们 自主权 更 大 ， 少数 招生 的 同志 教育 寻 租 的 空间 则 变 得 一马 平川 ， 反正 我不 相信 在 今天 这个 时代 ， 没有 统一 的 制度 约束 ， 缺乏 完善 的 监督 体系 ， 所有 高校 会 自觉 “ 不拘一格 降 人才 ” —— 您 信 吗 ？,0|0|0|0|1|0|0|0
基于 这 个 常识性 判断 ， 我 觉得 废掉 统一 的 高考 制度 基本 不会 影响 这个 社会 的 强势 阶层 ， 他们 本来 就 是 目前 高校 自主权 扩大 的 最 大 收益者 ， 以后 没有 了 统一 高考 制度 这个 锈迹 斑斑 的 铁 闸门 ， 呵呵 ， “ 龙生 龙 ， 凤生 凤 ” 的 现象 会 更 多 地 在 中国 名校 上演 。,0|1|0|0|1|0|0|0
您 现在 感到 是 谁 的 灾难 了 吗 ？,0|0|0|0|1|0|0|0
您 知道 我也 需要 提醒 一下 ： 近年来 进入 大学 的 新生 中 ， 来自 广大 农村 的 生源 比例 已 较 改革 开放 初期 下降 了 一半 。,0|0|0|0|0|0|0|0
而 最 新 的 一 份 名 为 “ 我国 城市 高中生 的 家庭 背景 调查 ” 得出 的 结论 表明 ： 企业 管理者 子 女 由 １９７８年 的 ７．８％ 跃升 至 ４３％ ， 而 产业工人 子女 比例 则 由 最初 的 ３７．３％ 猛跌 至 １６．６５％ 。,0|0|0|0|0|0|0|0
高考 前传 尚且 如此 ， 况 乎 高考 呢 ？,0|0|0|0|1|0|0|0
废除 高考 以后 ， 弱势 阶层 的 子女 会 经常 重温 这样 一 句 名言 ： 王侯 将 相 ， 宁 有 种 乎 ？,0|1|0|0|0|0|0|0
我 觉得 目前 高考 之 问题 不 在于 制度 而 在于 内容 ， 比如 脱离 实际 ， 比如 很 不 素质 ， 这也 是 高考 命题 黑箱 化 、 封闭化 带来 的 ， 如 想 改变 ， 使 很多 天赋 卓绝 的 人才 不 被 埋没 ， 不如 改革 命题 方式 、 拓宽 命题 渠道 ， 不妨 面向 全国 公众 征集 题目 —— 当然 初中级 教育 制度 的 改革 创新 才 是 根本 出路 。,0|1|0|0|0|0|0|1
有 大学 校长 也 处之 公心 地 指出 ， 在 当前 社会 诚信 不足 的 时期 ， 如果 现在 取消 高考 ， 那 会 极 大 影响 教育 公平 。,0|1|0|0|1|0|0|0
而 现在 的 自主 招生 在 很 大 的 程度 上 成为 了 某些 分数 不怎么 够 ， 在 边缘 状态 的 学生 进入 高校 的 一个 手段 。,0|1|0|0|0|0|0|0
１９７８年 ， 伟大 的 中国 高考 得到 全面 恢复 ， 太 多 寒门 子弟 得到 了 一个 真正 意义 上 公平 改变 命运 的 机会 。,1|0|1|0|0|0|0|0
３０ 年 弹指一挥间 ， 尽管 今天 大学 教育 备受 有识 之士 诟 病 ， 但 我在 没有 发现 普通人 平等 改变 命运 的 新途径 之 前 ， 仍 会 激情 澎湃 地 拥护 这项 有些 现代 科举 意味 的 制度 。,0|1|1|0|0|0|0|0
我 甚至 呼吁 恢复 绝对 公平 的 全国 统一 高考 制度 。,0|0|0|0|0|0|0|1
顺便 提醒 一下 ， 科举制 诞生 于 中国 封建社会 最 蓬勃 强悍 的 隋唐 —— 那 是 为了 打破 由 士族 贵族 长期 垄断 的 国家 官僚 体系 ， 向 庶 族 地主 阶级 进而 向 更 多 寒门 弟子 提供 了 一个 公平 竞争 的 机会 ， 极 大 地 改良 了 国家 治理 结构 ， 推动 了 社会 经济 文化 的 繁荣 。,0|1|1|0|0|0|0|0
您 别 仅仅 因为 后来 八股文 为主 的 考试 内容 很 可憎 就 忘记 了 它 更 重要 的 价值 和 作用 。,0|1|1|0|0|0|0|0
给 所有人 一个 公平 公开 竞争 的 机会 但 竞争 的 方式 显得 有些 荒诞 可怕 呢 ？,0|1|0|0|1|0|0|0
还是 没有 这样 的 机会 可怕 ？,0|0|0|0|1|0|0|0
在 一切 都 不断 提速 的 时代 里 ， 我们 忘记 了 缓慢 悠然 的 快乐 。,0|0|0|1|0|0|0|0
一个 四月 的 午后 ， 我 逃课 ， 坐 上 火车 回老家 。,1|0|0|0|0|0|0|1
车 是 那种 已经 淘汰 的 绿 皮 ， 票价 十几 块 。,0|0|0|1|0|0|0|0
上车 后 发现 稀稀拉拉 的 没 几 个 人 ， 我 一个 人 占 三 个 人 的 位置 。,1|0|0|0|0|0|0|0
火车 不 急 不 忙 的 出发 ， 经过 湍急 车流 的 三环 和 立交桥 ， 冲 过 城市 道口 ， 钻 出 高楼 ， 跑 入 田野 。,0|0|0|0|0|0|0|0
车 叮当 叮当 的 走 ， 能够 清楚 的 数 出 其间 的 节奏 。,0|0|0|0|0|0|0|0
隔 不 了 半 个 小时 ， 车 就要 停 一 次 ， 连 一个 乡级 的 小站 都 不 放过 。,0|1|0|0|0|0|0|0
太阳 暖暖的 照着 ， 我 慵懒 的 斜 靠 在 车窗 前 。,1|0|1|0|0|0|0|0
手边 放 着 小说 和 卡式 录音机 ， 窗外 的 田野 ， 远处 的 山峦 ， 绿油油 的 麦地 ， 有条 不 紊 在 眼前 播放 。,0|0|1|0|0|0|0|0
不 远 处 ， 一 位 老人 在 小 树林 里 ， 悠然 的 抽 着 烟袋 ； 身边 ， 几十 只 白色 山羊 在 悠闲 的 吃草 ， 还有 几 只 幼小 的 羊 欢快 的 打闹 着 。,1|0|1|0|0|0|0|0
车 一会 停下 来 ， 然后 缓缓 地 再 走 。,0|0|0|0|0|0|0|0
我 睡 着 了 。,0|0|0|0|0|0|0|0
睁开眼 ， 又 是 一个 小站 ， 简陋 得 很 ， 三五 间 房 ， 被 粗大 的 杨树 护 着 ； 看 上面 的 站名 ， —— 黄粱梦 ， 课本 里 邯郸 学步 的 地方 。,0|1|0|0|0|0|0|0
车 上下 了 几 位 学生 ， 上来 几 位 农民 ……,0|0|0|0|0|0|0|0
忘记 了 教室 、 图书馆 和 无数 的 理论 、 概念 ， 在 最慢 的 列车 里 ， 我 幸福 的 赏 景 、 看 书 、 听 音乐 ， 写诗 歌 ， 打瞌睡 。,1|0|1|0|0|0|0|0
铁路 边 的 村庄 慢慢 淹没 在 炊烟 中 ， 慢慢 变成 几 点 灯光 ； 我 闭目 ， 觉得 这 火车 似乎 永远 不会 到站 。,0|0|0|0|1|0|0|0
九 个 小时 的 旅程 ， 倏忽 而 过 。,0|0|0|0|0|1|0|0
如此 不 问 时间 长短 的 缓慢 之旅 ， 我又 享受 了 不少 次 ， 直到 研究生 毕业 。,1|0|1|0|0|0|0|0
然后 ， 人生 的 节奏 开始 加快 。,0|0|0|0|0|0|0|1
当 目的 日益 成为 惟一 的 追求 ， 时间 便 觉得 越来越 紧迫 起来 ， 眼睛 盯 着 远方 ， 焦灼 的 想 一 步 跨 到 。,0|0|0|0|1|0|0|1
然而 ， 除了 真正 的 紧急 之 务 ， 人 真的 要 如此 高效率 么 ？,0|0|0|0|1|0|0|0
我 很 是 怀疑 。,0|0|0|0|1|0|0|0
古人 们 没有 火车 ， 更 没有 飞机 ， 安步当车 ， 或者 骑 头 驴 ， 慢慢 的 走 ， 快乐 和 幸福 不 比 现代人 少 ； 一生 的 成就 ， 也 不 比 现代人 小 。,1|0|1|0|0|0|0|0
火车 又 大 提速 了 。,0|0|0|0|0|0|0|0
车窗 外 的 风景 该 愈发 模糊不清 ， 小的 车站 更 也 不停 了 ； 旅行 ， 不过 是 从 高楼 的 城市 ， 到 另 一个 高楼 城市 的 一 夜 睡眠 ， 或者 几 个 小时 的 听 ＭＰ３ 、 看 ＭＰ４ ， 或 玩 几 关 游戏 。,0|0|0|1|0|0|0|0
我 很 怀念 那 慢行 的 火车 。,0|0|1|1|0|0|0|0
已经 记不清 那 条 小河 的 名字 了 ， 只是 依稀 想起 那 狭窄 的 河面 ， 浑浊 不 清 的 河水 ， 一年 四季 都 散发 着 令人作呕 的 臭气 。,0|1|0|0|1|0|1|0
然而 ， 也 是 那 条 小河 ， 记载 着 无数 青年 男女 的 恋爱 历程 。,0|0|1|0|0|0|0|0
可曾 记得 在 满天 星斗 的 夜空 下 ， 清新 碧绿 的 野草 地 上 ， 成双 结对 的 情侣 们 ， 肩并肩 ， 手拉手 ， 沉浸在 卿卿我我 的 浓 情 之 间 不能自拔 。,1|0|1|0|0|0|0|0
那 是 一 种 奇妙 的 感觉 ， 伴随 着 难闻 的 气味 ， 情侣 们 却 能 甜蜜 的 倾诉 着 彼此 的 衷肠 ， 享受 着 只 有 他们 自己 明白 的 快乐 。,1|0|1|0|0|0|0|0
小河 静静的 流动 着 ， 无声 无息 的 叙述 着 恋人 们 的 喜怒 哀乐 。,1|0|1|0|0|0|0|0
痛苦 ， 悲哀 ， 幸福 ， 欢乐 都 随着 河流 飘然 离去 ， 留下 的 只是 无尽 的 惆怅 和 叹息 。,0|0|0|1|0|0|0|0
无论 是 夏至 酷暑 还是 寒冬腊月 ， 种 着 杨柳树 的 河岸 两边 ， 总 能 发现 情人 们 的 细细 身影 。,1|0|0|0|0|0|0|0
欢笑声 ， 吵闹声 还有 哭泣 声 ， 岸边 每 一 处 空地 ， 都 演绎 着 爱 的 恩怨 情 仇 。,0|0|0|1|1|0|0|0
那 是 一 条 爱 的 小河 ！,0|0|1|0|0|0|0|0
恋人 们 心中 的 圣地 ， 忘 不 了 那 月光 下 的 热 吻 ， 也 忘 不 了 柳树 旁 的 山盟海誓 。,0|0|1|0|0|0|0|1
如此 的 激情 ， 如此 的 兴奋 ， 又 如 此 的 羞涩 。,1|0|1|0|0|0|0|0
姑娘 依偎 着 小伙 ， 男孩 轻 搂 着 女孩 ， 那 是 最 幸福 的 时刻 。,1|0|1|0|0|0|0|0
物 转 星 移 ， 光阴似箭 ， 那些 甜言蜜语 早已 随 风 而 逝 。,0|0|0|1|0|0|0|0
追寻着 过去 爱 的 痕迹 ， 只留下 枯树 残 叶 ， 以及 凌乱 不堪 的 野草 地 。,0|0|0|1|1|0|0|0
偶尔 出现 几 只 野猫 野狗 ， 狂 叫 而 又 飞快 的 在 岸边 穿行 ， 这 声音 像 流星 似的 划破 黑夜 里 的 寂静 ， 扰乱 了 人们 平安 的 心灵 。,0|0|0|0|1|0|0|0
过去 的 已经 过去 ， 消失 的 也 已经 消失 ， 回忆 既 是 一 种 欢悦 也 是 一 种 折磨 。,0|0|0|1|1|0|0|0
望 着 那一 条 小河 ， 往日 的 情形 历历在目 ， 说 不 尽 的 感慨 ， 说 不 尽 的 忧伤 。,0|0|0|1|0|0|0|0
多少 记忆 丢弃 在 流失 的 岁月 里 ， 唯独 爱 依然 如故 的 残留 在 脑海 之 中 ， 挥之不去 。,1|0|1|0|0|0|0|0
微风 轻 拂 着 河面 ， 奄奄一息 的 杨柳树 左右 摆动 ， 摇摇欲坠 的 模样 。,0|0|0|0|1|0|0|0
一切 都 已 改变 ， 只 有 小河 的 流水 仍然 向前 移动 。,0|0|0|0|0|0|0|0
往事 如 烟 ， 火红 的 初恋 已 成 旧 影 ， 紧紧 相依 的 俊男 倩女 们 也 早已 为 人 父母 成家立业 。,1|0|1|0|0|0|0|0
人世 沧桑 ， 万物 俱 变 ， 唯 有 爱 的 感觉 依旧 清晰 。,1|0|1|0|0|0|0|0
走近 狭小 恶臭 的 小河 ， 回味 着 陈旧 而 又 模糊 的 旧事 ， 不 远 处 传来 细 微 的 说笑声 。,1|1|0|0|0|0|0|0
情侣 们 的 故事 还 在 继续 ， 新 的 一页 已经 翻开 ， 只 等 后继者 们 谱写 崭新 的 篇章 。,0|0|1|0|0|0|0|1
爱 无尽 ， 不管 河水 如何 流淌 ， 也 不管 流向 何方 ， 只 有 刻骨铭心 的 爱 才 能 留 在 小河 的 记忆 中 ， 永不 没 灭 。,1|0|1|0|0|0|0|0
喜欢 的 项目 几乎 都 看 实况 转播 ， 中国 男子 体操 非常 精彩 ， 日本队 表现 得 也行 ， 一 金 一 银都 名副其实 ， 好 事情 。,0|0|1|0|0|0|0|0
不过 ， 在 日本 看 电视 转播 令 人 郁闷 ， 而且 这个 郁闷 一时 半 会儿 都 难 打消 。,0|1|0|0|1|0|0|0
问题 的 所 在 不 是 别的 ， 而 是 日本 电视 对 中国 人 的 姓名 标记 法 上 。,0|0|0|0|1|0|0|0
所有 中国 人 的 姓名 居然 没有 了 汉字 ， 清一色 变成 了 他们 的 假名 。,0|0|0|0|0|1|0|0
比如 ； 郭 晶晶 写成 “ グオジンジン ” ， 姚明 写成 “ ヤオミン ” ， 最 关键 的 汉字 却 从 电视 屏幕 上 神秘 地 消失 了 。,0|0|0|1|0|1|0|0
看中 国 女排 ， 电视 上 出现 中国队 的 布阵 图 ， 全 是 假名 ， 一个 汉字 都 没有 ， 整个 让 我云 里 雾 里 ， 不知道 电视 上 到底 说 的 是 谁 ， 即便 我 看 得 懂 假名 的 标 音 ， 但 发 出来 的 音 都 是 怪腔 怪调 的 ， 姚明 的 名字 用 日文 假名 发 出来 ， 居然 跟 “ 要 命 ” 一模 一样 ， 这点 算 日本 人 狠 了 点儿 ！,0|1|0|0|1|1|0|0
究 其 原因 ， 这种 奇怪 的 对 中国 人 姓名 的 标记 方法 起始 于 日本 跟 韩国 的 纠纷 ， 早 在 １９８４年 两 国 外交 上 就 达成 了 协议 ， 相互 以 尊重 对方 的 姓名 发音 为 准 。,0|1|0|0|0|1|0|0
１９８８ 年 ， 定居 日本 的 韩国 人 曾以 “ 弯曲 了 我的 姓名 发音 ” 为 理由 上告 法院 ， 并 获得 了 全面 胜诉 。,1|0|0|0|0|0|1|0
于是 ， 日本 媒体 从此 一律 用 假名 标 音 ， 不再 使用 以往 的 汉字 了 。,0|0|0|0|0|0|0|0
韩国 人 的 姓名 几乎 都 有 汉字 ， 但 日本 很 难 看到 ， 包括 现任 的 韩国 总统 ， 他 的 名字 也 只 有 假名 。,0|0|0|0|0|0|0|0
日本 有 自己 的 汉字 ， 但 发音 跟 中国 的 汉字 截然不同 ， 比如 ： 我的 “ 毛 ” 这个 姓 ， 弄 到 日本 一读 ， 就 变成 了 “ 磨盘 ” 的 “ 磨 ” 音 了 ， 而 这个 音 在 日语 里 是 形容 牛 叫 的 ， 纯属 驴 唇 不 对 马 嘴 ！,0|1|0|0|0|0|0|0
据说 ， １９７２年 中日 恢复 邦交 的 时候 ， 两 国 政府 曾经 达成 过 共识 ， 按照 对象国 的 汉字 标记 姓名 ， 所以 像 “ 田中角荣 ” 这样 的 名字 才 能 以 汉字 的 原型 广为流传 。,0|0|1|0|0|0|0|0
如今 ， 也 不知 从 何时 起 ， 中国 人 的 姓名 被 改头换面 了 ， 弄 得 别别扭扭 。,0|1|0|0|0|1|0|0
该 不 会 也 有 什么 两 国 政府 的 共识 吧 ？,0|1|0|0|0|0|0|0
呼吁 日本 媒体 尽快 恢复 用 汉字 标记 中国 人 姓名 的 老 习惯 ， 别 在 不伦不类 地 往 下 坚持 了 。,0|1|0|0|0|0|0|1
香港 娱乐 媒体 在 大陆 臭名 隔 岸 扬 ， 俗称 狗 仔 队 。,0|1|0|0|0|0|0|0
要 说 他们 制造 话题 的 水平 已经 处于 世界 领先 水平 。,0|1|0|0|0|0|0|0
不但 能 拿 明星 说 事 ， 拿 图片 编 故事 ， 还 能 自己 没事 找事 。,0|1|0|0|0|0|0|0
用 宋 丹丹 的 话 说 叫做 ： 没事 找 抽 型 。,0|1|0|0|0|0|0|0
香港 的 八卦 周刊 ， 报纸 每天 都 是 花花绿绿 的 ， 铺天盖地 的 新闻量 你 根本 不 知道 哪个 是 真 哪个 是 假 ， 当然 ， 人家 的 注意力 并不 在 当事 的 人 和 事 。,0|1|0|0|0|0|0|0
比如 ： 一个 歌手 发 新 专辑 ， 他们 一定 问 和 音乐人 有 没 有 传 绯闻 ？,0|1|0|0|0|0|0|0
一部 新影 片 面世 ， 他们 一定 拍 几 张 滑稽 的 ， 甚至 走 光 的 照片 。,0|1|0|0|0|0|0|0
